returnMean,returnSD,Positions,ShortsOK
0.16006201324299524,0.23758379582825606,2,Long Positions Only
0.12696143873027077,0.17943158998249178,2,Long Positions Only
0.12852890481712076,0.17330849768501483,2,Long Positions Only
0.13960506581157534,0.18324633980406294,2,Long Positions Only
0.16131276140413978,0.23236788634006797,2,Long Positions Only
0.116332162786401,0.15713111241636565,2,Long Positions Only
0.09902862620960576,0.1314080481565014,2,Long Positions Only
0.15140871850131105,0.22330921602078638,2,Long Positions Only
0.16140807455118994,0.2317951211201055,2,Long Positions Only
0.13679686626492216,0.20490575010059373,2,Long Positions Only
0.14209973901579295,0.18878044108908693,2,Long Positions Only
0.11620770583287754,0.1399300250976029,2,Long Positions Only
0.12967585489017,0.18307330235437205,2,Long Positions Only
0.15008532538756195,0.20616605770333013,2,Long Positions Only
0.15223859846082288,0.23699363147413954,2,Long Positions Only
0.14687602307030753,0.1965300772597659,2,Long Positions Only
0.1314156916497857,0.20615018056324744,2,Long Positions Only
0.12587402709541415,0.15838755406155897,2,Long Positions Only
0.14167434775086257,0.19890506481218256,2,Long Positions Only
0.16758195969028994,0.2591394291465479,2,Long Positions Only
0.18835767758096725,0.2928673992872104,2,Long Positions Only
0.1427412019398784,0.1943340406012903,2,Long Positions Only
0.13626182829571654,0.17666344236572307,2,Long Positions Only
0.13560544865016158,0.1805285910247803,2,Long Positions Only
0.15027720174845638,0.205317227569951,2,Long Positions Only
0.11931759694598502,0.1475199300519132,2,Long Positions Only
0.1768579559518224,0.2747787361410212,2,Long Positions Only
0.11253349498209642,0.13635793375519745,2,Long Positions Only
0.13363484453560587,0.18872557081262406,2,Long Positions Only
0.1353044427420205,0.1774590451253156,2,Long Positions Only
0.13240856334957424,0.18289515554342403,2,Long Positions Only
0.1481202731145276,0.22405159024841653,2,Long Positions Only
0.1357022946072592,0.18835899387818278,2,Long Positions Only
0.12290708695576118,0.16375969596509066,2,Long Positions Only
0.10492251270049553,0.13003671007081272,2,Long Positions Only
0.131269433195501,0.17500741282435459,2,Long Positions Only
0.1714410545678672,0.26488514565257804,2,Long Positions Only
0.1262787776891475,0.1670443189116978,2,Long Positions Only
0.07951201947504416,0.09402229158074162,2,Long Positions Only
0.11481339565741125,0.14230357938334512,2,Long Positions Only
0.1696887118511914,0.2579135125939973,2,Long Positions Only
0.15718127211985183,0.241631170293888,2,Long Positions Only
0.14661421309795164,0.2049924660293325,2,Long Positions Only
0.12339283073761104,0.15879163201199106,2,Long Positions Only
0.14077111834432127,0.2161541741275673,2,Long Positions Only
0.14019549396277642,0.219561559546487,2,Long Positions Only
0.12226332138364458,0.15576332786007852,2,Long Positions Only
0.11779704078434546,0.13946863847522864,2,Long Positions Only
0.15635297161982112,0.23557115993633646,2,Long Positions Only
0.14413383731794732,0.19316491461975793,2,Long Positions Only
0.11728091231745183,0.14932895717450562,2,Long Positions Only
0.12471352062165932,0.15620391698394767,2,Long Positions Only
0.11879448057698201,0.15514491611062772,2,Long Positions Only
0.12767239132056832,0.17218749456736826,2,Long Positions Only
0.1538047340123423,0.2279665429659298,2,Long Positions Only
0.17897986458427662,0.2858089499805427,2,Long Positions Only
0.15981128435969452,0.22829907897446527,2,Long Positions Only
0.15327715626466487,0.23565414696127632,2,Long Positions Only
0.12095548118659957,0.15544867214610728,2,Long Positions Only
0.1329404732018736,0.17946248560371406,2,Long Positions Only
0.1663563152510181,0.2586417722786169,2,Long Positions Only
0.1485427639203631,0.20960740604963302,2,Long Positions Only
0.1391230472010559,0.21207067441308328,2,Long Positions Only
0.16732962704433355,0.2424548930878757,2,Long Positions Only
0.1337284174364926,0.18697943522895752,2,Long Positions Only
0.13355892199764344,0.17256819090222983,2,Long Positions Only
0.10529803596107618,0.12567304427594148,2,Long Positions Only
0.14007770668242572,0.20710460506146403,2,Long Positions Only
0.1370577407400869,0.1935239226638687,2,Long Positions Only
0.12350831218562931,0.15079971550763424,2,Long Positions Only
0.13996886794703864,0.19053710401424795,2,Long Positions Only
0.12826275064065226,0.16312483993925567,2,Long Positions Only
0.12256580072008424,0.1690139108630042,2,Long Positions Only
0.16660600700765918,0.25897683582570385,2,Long Positions Only
0.13128862725322105,0.16436178473675414,2,Long Positions Only
0.13457900875537035,0.17854739386632823,2,Long Positions Only
0.126241562818673,0.18017878335971388,2,Long Positions Only
0.1715008075391471,0.25572411265545786,2,Long Positions Only
0.12691597350753353,0.1564385848287748,2,Long Positions Only
0.16166496991121343,0.24788036563307536,2,Long Positions Only
0.1567053073180211,0.24366123529655184,2,Long Positions Only
0.16527867477575178,0.2586256568379123,2,Long Positions Only
0.14084912958176937,0.19490958930005206,2,Long Positions Only
0.09386481099027352,0.11154301828150949,2,Long Positions Only
0.1619889354606836,0.23557110545281998,2,Long Positions Only
0.1439211862484247,0.1973480569769145,2,Long Positions Only
0.15089641853971045,0.21657085603392415,2,Long Positions Only
0.15652578857327681,0.22498600298058236,2,Long Positions Only
0.12835014182331833,0.1697630337053639,2,Long Positions Only
0.11245479917237122,0.12532312646130309,2,Long Positions Only
0.15534604669130012,0.22141203330421894,2,Long Positions Only
0.09045921511421261,0.10192311949506153,2,Long Positions Only
0.12996326706653108,0.17390004567014425,2,Long Positions Only
0.1828435072945262,0.2827088577173558,2,Long Positions Only
0.157803963990687,0.24237156214195796,2,Long Positions Only
0.1603395165079719,0.22769173107236781,2,Long Positions Only
0.1187344863340862,0.15507919783713392,2,Long Positions Only
0.14157632341525275,0.19124356138485205,2,Long Positions Only
0.12276280079527307,0.1509835964647018,2,Long Positions Only
0.11368246265778248,0.1349964579213819,2,Long Positions Only
0.12112041046438354,0.17557849725700134,2,Long Positions Only
0.14559737322513688,0.21368290751561536,2,Long Positions Only
0.14610312161758374,0.22185255850224903,2,Long Positions Only
0.1300576560600896,0.16250292307444292,2,Long Positions Only
0.1392550027083879,0.1828237957030212,2,Long Positions Only
0.14749942094404558,0.1990783291501654,2,Long Positions Only
0.1257840655642013,0.17024118259781862,2,Long Positions Only
0.11225861172300802,0.13954735496399173,2,Long Positions Only
0.14470426044281742,0.19955572550783676,2,Long Positions Only
0.12653396014515483,0.18078342180222637,2,Long Positions Only
0.13782652426475228,0.1849531803461851,2,Long Positions Only
0.1398513975822448,0.2072353185759212,2,Long Positions Only
0.13165528046560576,0.18119270351941097,2,Long Positions Only
0.1386623400027097,0.20816137739273427,2,Long Positions Only
0.1450703830933183,0.20547606548639458,2,Long Positions Only
0.1490562046455906,0.22684999157825536,2,Long Positions Only
0.10857653441423173,0.12708691781202097,2,Long Positions Only
0.11825054707669751,0.15325600142693996,2,Long Positions Only
0.11673481364439298,0.147929264646102,2,Long Positions Only
0.14361605339184993,0.20229969460329855,2,Long Positions Only
0.13835053750365156,0.17985543247034314,2,Long Positions Only
0.08943223423467254,0.08925000460204442,2,Long Positions Only
0.1885897732795649,0.2936861367341369,2,Long Positions Only
0.1256530687767418,0.17460733788158858,2,Long Positions Only
0.14203164045342698,0.19703003898765145,2,Long Positions Only
0.1476876123645305,0.21357450341291667,2,Long Positions Only
0.16826096869985072,0.2503875810122854,2,Long Positions Only
0.1568686101000161,0.23983607100862533,2,Long Positions Only
0.12895417769313952,0.17533283535303573,2,Long Positions Only
0.15799828542703287,0.23676908120117682,2,Long Positions Only
0.1472884759876037,0.20522036303489774,2,Long Positions Only
0.14125120208254408,0.19065622565747317,2,Long Positions Only
0.11706258107169346,0.16545707220983694,2,Long Positions Only
0.15033871366397317,0.20964681418034525,2,Long Positions Only
0.16531994975201025,0.23805122554638644,2,Long Positions Only
0.10805503893113379,0.13630119348038203,2,Long Positions Only
0.1295782279364177,0.17124341280855754,2,Long Positions Only
0.13935078978379176,0.20146655266705157,2,Long Positions Only
0.13913776727020216,0.1926264856597097,2,Long Positions Only
0.16865613000270735,0.255112095158711,2,Long Positions Only
0.15419615845613882,0.21242798815927258,2,Long Positions Only
0.1442674566981361,0.19793905468492434,2,Long Positions Only
0.1264079366122347,0.16607473780487841,2,Long Positions Only
0.1661610982546821,0.251185470910759,2,Long Positions Only
0.1367892281288465,0.19563520832226938,2,Long Positions Only
0.12543439156643432,0.1720760423418934,2,Long Positions Only
0.1692498995327882,0.2625339281551072,2,Long Positions Only
0.1541687775096776,0.21574512888170824,2,Long Positions Only
0.1402738165972646,0.19457508210832528,2,Long Positions Only
0.14547499679661596,0.20550220515020032,2,Long Positions Only
0.16709856824384428,0.24981617395800382,2,Long Positions Only
0.13314720200856128,0.17480524032567163,2,Long Positions Only
0.138558302870084,0.1790802420847204,2,Long Positions Only
0.1911210214923704,0.30114728927731194,2,Long Positions Only
0.15043034125670385,0.2309343510825828,2,Long Positions Only
0.16211096834837674,0.24507597053322344,2,Long Positions Only
0.12130744646147187,0.15674136803835698,2,Long Positions Only
0.15775575511054707,0.2276764818928438,2,Long Positions Only
0.11849533578118036,0.15778203505680952,2,Long Positions Only
0.12325170884801798,0.16587767280176818,2,Long Positions Only
0.15042096715486158,0.2095843735472765,2,Long Positions Only
0.1451348198602368,0.22673465368915025,2,Long Positions Only
0.15017847177562071,0.20364670620879058,2,Long Positions Only
0.15153986636875857,0.22902026107259746,2,Long Positions Only
0.12242609342832231,0.16021466442837673,2,Long Positions Only
0.13885268157457642,0.1860290643026937,2,Long Positions Only
0.14302043400047404,0.23184146305223222,2,Long Positions Only
0.13078538859304495,0.18036965853060036,2,Long Positions Only
0.11543536287145181,0.13551534694656556,2,Long Positions Only
0.16052107204545296,0.233435309400413,2,Long Positions Only
0.14438270164593142,0.20415254778665692,2,Long Positions Only
0.16308596301402026,0.24145114345147015,2,Long Positions Only
0.15017715636816353,0.22750725673468358,2,Long Positions Only
0.14631387240451255,0.19747533200429274,2,Long Positions Only
0.09867557592746569,0.1374173584617334,2,Long Positions Only
0.1736268636563236,0.25783201617905005,2,Long Positions Only
0.1255030099388212,0.15130064260736623,2,Long Positions Only
0.14687755269930142,0.199832604833508,2,Long Positions Only
0.1575949639187444,0.23830701074720378,2,Long Positions Only
0.12877548538121739,0.16478439655249194,2,Long Positions Only
0.16666412086840585,0.2414573388500568,2,Long Positions Only
0.12683903960521728,0.15588699559428051,2,Long Positions Only
0.1293382492046807,0.16174408374061094,2,Long Positions Only
0.07896357449602615,0.0815891652172253,2,Long Positions Only
0.1564783318922188,0.23299856620404388,2,Long Positions Only
0.10960674746154046,0.1427536567840864,2,Long Positions Only
0.1322937946764912,0.1756343273303604,2,Long Positions Only
0.1436277497577592,0.20904135656596698,2,Long Positions Only
0.12517839349303886,0.18349179800159723,2,Long Positions Only
0.1807346164648779,0.2790383307806039,2,Long Positions Only
0.15726461484598178,0.2537607610059122,2,Long Positions Only
0.09711578805259963,0.12583587076342398,2,Long Positions Only
0.14137531553916566,0.19781892190900024,2,Long Positions Only
0.11097680147537614,0.1502646528323741,2,Long Positions Only
0.1622033814799255,0.25225717847563217,2,Long Positions Only
0.15896227268442045,0.24063211318722427,2,Long Positions Only
0.13194993903606694,0.18479542910761468,2,Long Positions Only
0.13778845664706177,0.18167682908031296,2,Long Positions Only
0.1279503885675959,0.1675357417597621,2,Long Positions Only
0.1261826172060167,0.1756595645074733,2,Long Positions Only
0.14173375595134405,0.21789409533583712,2,Long Positions Only
0.11610429355132644,0.15479738412379532,2,Long Positions Only
0.14169268243791547,0.18690400221260906,2,Long Positions Only
0.12065856189879373,0.15446416194905585,2,Long Positions Only
0.11586049114118996,0.13748236385731608,2,Long Positions Only
0.13357868235367862,0.18387623529095495,2,Long Positions Only
0.10811766642249565,0.1404575649478541,2,Long Positions Only
0.18967095889152108,0.29701194496411865,2,Long Positions Only
0.13359201783090277,0.17582517251987326,2,Long Positions Only
0.12578429648513137,0.16822251372851466,2,Long Positions Only
0.15408827275359688,0.23129362060035485,2,Long Positions Only
0.12229438749610919,0.16395367168937972,2,Long Positions Only
0.13541999405292537,0.192049709210017,2,Long Positions Only
0.15045366570645938,0.21015487701455818,2,Long Positions Only
0.1429596236954651,0.2000875096421477,2,Long Positions Only
0.15074657903608468,0.21824971616868108,2,Long Positions Only
0.1238294378206491,0.17642678609105353,2,Long Positions Only
0.12582589014988163,0.21314979649037732,2,Long Positions Only
0.15911582629834584,0.2270261765831638,2,Long Positions Only
0.1248751015439385,0.16205482740444593,2,Long Positions Only
0.14284769208550047,0.20564076725383104,2,Long Positions Only
0.13417546486823698,0.19234879626597262,2,Long Positions Only
0.1038760883350193,0.12487651617375058,2,Long Positions Only
0.14158681430052025,0.2057030206445719,2,Long Positions Only
0.13638096525266635,0.19115640596306863,2,Long Positions Only
0.13997429156872387,0.19806395437499283,2,Long Positions Only
0.11715141085754738,0.15298993854613907,2,Long Positions Only
0.13863294876610888,0.21705812028963778,2,Long Positions Only
0.15990966972401496,0.2319079747472043,2,Long Positions Only
0.15292337481058343,0.2242628100508504,2,Long Positions Only
0.11457420006384242,0.15762403426359353,2,Long Positions Only
0.14491773630845142,0.20167722635765722,2,Long Positions Only
0.14675403579972476,0.22523820240228587,2,Long Positions Only
0.14003700637571742,0.19071528185793485,2,Long Positions Only
0.14760165393865277,0.2235656027408547,2,Long Positions Only
0.0821722478118837,0.09579004311267035,2,Long Positions Only
0.1468787136932624,0.20593938293950517,2,Long Positions Only
0.13451451123254055,0.17867692597550214,2,Long Positions Only
0.16086198754992997,0.24619784288041235,2,Long Positions Only
0.15502431443077386,0.2381827429821582,2,Long Positions Only
0.14253201860749645,0.197264719727877,2,Long Positions Only
0.14200040099251132,0.19583224929663978,2,Long Positions Only
0.13891997888052568,0.1936928584148894,2,Long Positions Only
0.1361841898795013,0.17949967042260853,2,Long Positions Only
0.13165109946170636,0.16982772201308188,2,Long Positions Only
0.1381729286823608,0.18978597898231472,2,Long Positions Only
0.08881292408171441,0.10713832576285261,2,Long Positions Only
0.17832207525625046,0.27460623347520025,2,Long Positions Only
0.13719900934709814,0.17744812417214653,2,Long Positions Only
0.13272081107807293,0.1667348728868505,2,Long Positions Only
0.15375526335462067,0.21999663135682218,2,Long Positions Only
0.15648177547079553,0.2295550586544043,2,Long Positions Only
0.09441845244171879,0.11986789280407437,2,Long Positions Only
0.13290398011625956,0.17765582543121078,2,Long Positions Only
0.14421364361243064,0.1962293164641706,2,Long Positions Only
0.15790522783162528,0.22651918616018246,2,Long Positions Only
0.14530989067274008,0.19978544112219293,2,Long Positions Only
0.1539151683594479,0.22992740489114394,2,Long Positions Only
0.12570557924195608,0.1596111269619173,2,Long Positions Only
0.14204679832917622,0.20765444170948916,2,Long Positions Only
0.12535584183982976,0.1623565141437685,2,Long Positions Only
0.15805044866775594,0.23329015154923288,2,Long Positions Only
0.14081800475516548,0.21352739123395087,2,Long Positions Only
0.12154064197543894,0.15532650909884205,2,Long Positions Only
0.10699867644872339,0.13260548609407757,2,Long Positions Only
0.14074413400966945,0.20706624415914548,2,Long Positions Only
0.14082482950781508,0.1877272319257275,2,Long Positions Only
0.13934409701601658,0.1904087616395013,2,Long Positions Only
0.13450629395168898,0.18206694377176982,2,Long Positions Only
0.15242680834673147,0.22115075986445196,2,Long Positions Only
0.12860951013918154,0.161554559904397,2,Long Positions Only
0.1442859814140528,0.19180238877064618,2,Long Positions Only
0.12855323304686722,0.16726516385953075,2,Long Positions Only
0.1405361402883566,0.19690764515643797,2,Long Positions Only
0.17978240530275924,0.27351405868111117,2,Long Positions Only
0.14810691247602717,0.2069969694065787,2,Long Positions Only
0.16034129721309262,0.22908441519144082,2,Long Positions Only
0.12554361183282667,0.16643287500705092,2,Long Positions Only
0.13171504840210407,0.16459999953502516,2,Long Positions Only
0.17809911740194764,0.27010724252092194,2,Long Positions Only
0.1562835393551814,0.2193737977589113,2,Long Positions Only
0.09497231417939035,0.11098640600894202,2,Long Positions Only
0.13021612936580101,0.16408654609484494,2,Long Positions Only
0.13984958196845476,0.19646675007867612,2,Long Positions Only
0.15734827864667517,0.24160668369582644,2,Long Positions Only
0.10350009265194453,0.11458343776990959,2,Long Positions Only
0.13325659362584605,0.1702558329634995,2,Long Positions Only
0.15308619560789874,0.23607557277910762,2,Long Positions Only
0.1551757177228327,0.21881757260365287,2,Long Positions Only
0.11805242047020507,0.13837708316099812,2,Long Positions Only
0.16862920243416865,0.2569259621937856,2,Long Positions Only
0.16005831498722972,0.23524235447306147,2,Long Positions Only
0.1526680977802086,0.2108950556443429,2,Long Positions Only
0.13525438007411952,0.175126507866872,2,Long Positions Only
0.10731434276580296,0.13357209553855276,2,Long Positions Only
0.15402500412128273,0.2216023724578641,2,Long Positions Only
0.10780550943866919,0.12159387734231976,2,Long Positions Only
0.16050731013614916,0.23992736764551018,2,Long Positions Only
0.12189905520612115,0.15057255968601518,2,Long Positions Only
0.12433054640534966,0.15381386965503063,2,Long Positions Only
0.15398689983946978,0.21183996291879437,2,Long Positions Only
0.13699025326803935,0.17414937103622558,2,Long Positions Only
0.11230075078452736,0.13734929691465214,2,Long Positions Only
0.15120990371241175,0.21266116069503607,2,Long Positions Only
0.1519892117776504,0.2282594843582605,2,Long Positions Only
0.16678509310453166,0.250040894896543,2,Long Positions Only
0.13222657912512392,0.17249360382739098,2,Long Positions Only
0.1256907352842193,0.17901168472857373,2,Long Positions Only
0.12807463342452666,0.17000402810068257,2,Long Positions Only
0.1612526459606581,0.22848739023161269,2,Long Positions Only
0.1558466820866024,0.23269498958312843,2,Long Positions Only
0.1400270612722857,0.1964857613585999,2,Long Positions Only
0.1335915449853776,0.17587499930625555,2,Long Positions Only
0.1454623695377158,0.21341695877185732,2,Long Positions Only
0.1338992668629063,0.18281563186461625,2,Long Positions Only
0.12008812724795243,0.1501884124483098,2,Long Positions Only
0.1339505672407352,0.1767618337884868,2,Long Positions Only
0.16481376055229352,0.25111369710055487,2,Long Positions Only
0.1583109356554411,0.24504296001519268,2,Long Positions Only
0.12438641365128604,0.16230115166304665,2,Long Positions Only
0.1612504078144516,0.23190740391636783,2,Long Positions Only
0.16244321755889576,0.23776914590911516,2,Long Positions Only
0.14164827065653257,0.19068939495679463,2,Long Positions Only
0.12173893674477719,0.1590877523165932,2,Long Positions Only
0.15360321837637253,0.22717957849086148,2,Long Positions Only
0.12586808296916913,0.1677200621713927,2,Long Positions Only
0.09874003572961469,0.10731825940741477,2,Long Positions Only
0.1718461742088371,0.2648602736933636,2,Long Positions Only
0.14239037692524367,0.20915246128875392,2,Long Positions Only
0.1340657131778706,0.18546062573287392,2,Long Positions Only
0.13000781693000374,0.18150304971163972,2,Long Positions Only
0.12411858920809221,0.15264639228669236,2,Long Positions Only
0.09378357534397934,0.10832467686105082,2,Long Positions Only
0.15396774394892448,0.21302678309552095,2,Long Positions Only
0.16212651041446668,0.24313516006526473,2,Long Positions Only
0.14478278182617857,0.20790537852855925,2,Long Positions Only
0.13696875380406726,0.1905819665533683,2,Long Positions Only
0.13282587847098626,0.18158505092584554,2,Long Positions Only
0.13849580882261586,0.21905796636248895,2,Long Positions Only
0.17572800260418664,0.2707057530157794,2,Long Positions Only
0.13848386719556005,0.18886139911737787,2,Long Positions Only
0.13500595262407142,0.18415611187092587,2,Long Positions Only
0.14344292855743418,0.21846140256532762,2,Long Positions Only
0.11632638321668087,0.1327725806717105,2,Long Positions Only
0.12548714231725186,0.1617778512134168,2,Long Positions Only
0.14423428262167357,0.21070795971097142,2,Long Positions Only
0.13716647682973881,0.18698299150551512,2,Long Positions Only
0.1437986009206618,0.19796986575831937,2,Long Positions Only
0.13990057695124813,0.19667026372543095,2,Long Positions Only
0.18998566228935618,0.30201280990635304,2,Long Positions Only
0.1484076506433555,0.2015612447770145,2,Long Positions Only
0.15727061382414081,0.2428367634791454,2,Long Positions Only
0.15162028171463815,0.2140340467327693,2,Long Positions Only
0.1418253580314895,0.20408068345553215,2,Long Positions Only
0.13138614506384297,0.17627552927931028,2,Long Positions Only
0.1583541285453472,0.2417620230227977,2,Long Positions Only
0.1380518231930872,0.20491667536778854,2,Long Positions Only
0.11921142579940104,0.14722851845880713,2,Long Positions Only
0.15159741175784716,0.2244271589539683,2,Long Positions Only
0.12923168680852626,0.15984653077348682,2,Long Positions Only
0.16376922102603805,0.26234662289941635,2,Long Positions Only
0.16008979451621377,0.23815506518797297,2,Long Positions Only
0.11711491181376348,0.1536577379269203,2,Long Positions Only
0.10807925613925273,0.13254367912331982,2,Long Positions Only
0.14182349897687418,0.20096963598293166,2,Long Positions Only
0.14596596685757898,0.20761172253225652,2,Long Positions Only
0.12714775406819195,0.16841290429004133,2,Long Positions Only
0.1489052371676521,0.20645695226053695,2,Long Positions Only
0.14988492272598272,0.2128585712021593,2,Long Positions Only
0.1198075601186363,0.16014941431727192,2,Long Positions Only
0.13412716239768213,0.18109383199917506,2,Long Positions Only
0.14259567583106167,0.19792383628799812,2,Long Positions Only
0.14315316959032312,0.19380119558794923,2,Long Positions Only
0.10975414034646494,0.12014069113579363,2,Long Positions Only
0.14098745836688192,0.18858309692746525,2,Long Positions Only
0.1416783001542267,0.18900092377373456,2,Long Positions Only
0.15159363350184452,0.22021254851076902,2,Long Positions Only
0.1048105617942627,0.13084265842580756,2,Long Positions Only
0.13392521178658903,0.184724460792125,2,Long Positions Only
0.1597844926098665,0.23791828281061123,2,Long Positions Only
0.13173643317363,0.17101670816601128,2,Long Positions Only
0.14933259218204492,0.21927546913449714,2,Long Positions Only
0.1512323764964201,0.20776419207078084,2,Long Positions Only
0.10729174703580104,0.12391527092975077,2,Long Positions Only
0.13460484140317425,0.1897145846798136,2,Long Positions Only
0.15057092023704444,0.21471590808324603,2,Long Positions Only
0.13794515261847648,0.1781089549742748,2,Long Positions Only
0.11523723808077405,0.14665604604250423,2,Long Positions Only
0.15112783791210485,0.20833825288891294,2,Long Positions Only
0.10624680237103962,0.1251586343140453,2,Long Positions Only
0.1854121606776495,0.2852120922427105,2,Long Positions Only
0.14284535778812912,0.2014327437203481,2,Long Positions Only
0.14379448110201176,0.19384537847109073,2,Long Positions Only
0.14426548093432343,0.21420403772935864,2,Long Positions Only
0.12357554991879784,0.1922031673230062,2,Long Positions Only
0.15104018389865329,0.2297573563165143,2,Long Positions Only
0.17547358073647384,0.2717744318515097,2,Long Positions Only
0.12649000894892526,0.17393824296799915,2,Long Positions Only
0.1396317089157365,0.2163015258089844,2,Long Positions Only
0.12468650039686989,0.15591310873877298,2,Long Positions Only
0.08105553356842761,0.08418598477608442,2,Long Positions Only
0.14298420696734132,0.1963081322252656,2,Long Positions Only
0.15437218355903157,0.22142271276410344,2,Long Positions Only
0.13456838137311428,0.17597254787476438,2,Long Positions Only
0.14301981891887913,0.19139670500817513,2,Long Positions Only
0.14056193176203588,0.19244509913514213,2,Long Positions Only
0.13310479178710333,0.19625039304723446,2,Long Positions Only
0.1279213663868508,0.1735997471774624,2,Long Positions Only
0.13929106274177291,0.19943621091906807,2,Long Positions Only
0.11415452351692525,0.14738793376756165,2,Long Positions Only
0.10667740173769437,0.13129183587601848,2,Long Positions Only
0.1152286208414179,0.15395431615503288,2,Long Positions Only
0.1909357913830786,0.30030308713680426,2,Long Positions Only
0.14937274528208117,0.21794595805504355,2,Long Positions Only
0.13586512874456116,0.21571600822655307,2,Long Positions Only
0.1390354529150037,0.21809839006684065,2,Long Positions Only
0.16251928735964327,0.239886008815736,2,Long Positions Only
0.15003477152386932,0.20333517977043147,2,Long Positions Only
0.12996757746988213,0.17662444599606186,2,Long Positions Only
0.1332413653460451,0.1706964415865953,2,Long Positions Only
0.12708534775865127,0.16148377702515557,2,Long Positions Only
0.1257154669266193,0.15625634147484055,2,Long Positions Only
0.12328792715999295,0.17344158120263978,2,Long Positions Only
0.13938513982061437,0.18865626284346976,2,Long Positions Only
0.09704844895066918,0.11697215645780862,2,Long Positions Only
0.11724697250733021,0.14919602570755455,2,Long Positions Only
0.14591219899786878,0.20535957609471753,2,Long Positions Only
0.11429734089669737,0.1549243740531555,2,Long Positions Only
0.12333723215895286,0.1490693900628834,2,Long Positions Only
0.1793761179403022,0.2713347933335746,2,Long Positions Only
0.14818834958852115,0.21817742194804418,2,Long Positions Only
0.1343917506099872,0.17459946996430914,2,Long Positions Only
0.1429423966328356,0.2254297892526803,2,Long Positions Only
0.12749785220826465,0.1681794068677535,2,Long Positions Only
0.12893701695852713,0.20974210585202413,2,Long Positions Only
0.14716918609487722,0.20832691322898805,2,Long Positions Only
0.15466756834430054,0.2297930077494683,2,Long Positions Only
0.15147980864380528,0.22462287191578398,2,Long Positions Only
0.1317869438576667,0.169620735503909,2,Long Positions Only
0.1582004619122925,0.22513422422194498,2,Long Positions Only
0.15841709097378578,0.23299350133581018,2,Long Positions Only
0.16230314881037503,0.2453503581601324,2,Long Positions Only
0.13444113557163462,0.1762147808957558,2,Long Positions Only
0.16057142890445544,0.24107792574758855,2,Long Positions Only
0.12774879769550432,0.1658692131459819,2,Long Positions Only
0.1388784162482541,0.18704573970834915,2,Long Positions Only
0.13650190302954934,0.18352039848452023,2,Long Positions Only
0.1597723408763552,0.22925785976473612,2,Long Positions Only
0.12742143849283388,0.17569585132811427,2,Long Positions Only
0.12069492976388589,0.15588803973134047,2,Long Positions Only
0.12299501453423392,0.15646568412300355,2,Long Positions Only
